aeropuerto,tipo,hora,lugar,aerolinea
https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:30 AM
","

                            (GDL) Guadalajara

                        ","

                        LATAM Airlines Brasil

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:30 AM
","

                            (GDL) Guadalajara

                        ","

                        LATAM Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:30 AM
","

                            (ACA) Acapulco

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:30 AM
","

                            (ACA) Acapulco

                        ","

                        Air France

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:30 AM
","

                            (ACA) Acapulco

                        ","

                        AVIANCA

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:30 AM
","

                            (ACA) Acapulco

                        ","

                        KLM

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:30 AM
","

                            (ACA) Acapulco

                        ","

                        WestJet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:35 AM
","

                            (MUC) Munich

                        ","

                        Lufthansa

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:35 AM
","

                            (MUC) Munich

                        ","

                        SWISS

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:35 AM
","

                            (GUA) Guatemala City

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (CUN) Cancun

                        ","

                        Aeromexico

                    "

